_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
3205,04,Bremen,2022-02-07,9630,1415.9,9264,1362.1
3206,04,Bremen,2022-02-08,9727,1430.2,9541,1402.8
3207,04,Bremen,2022-02-09,9487,1394.9,9360,1376.2
3208,04,Bremen,2022-02-10,8910,1310.0,8867,1303.7
3209,04,Bremen,2022-02-11,8666,1274.2,8552,1257.4
3210,04,Bremen,2022-02-12,8535,1254.9,8455,1243.1
3211,04,Bremen,2022-02-13,8500,1249.8,8538,1255.3
3212,04,Bremen,2022-02-14,7239,1064.4,7205,1059.4
3213,04,Bremen,2022-02-15,6899,1014.4,6834,1004.8
3214,04,Bremen,2022-02-16,6483,953.2,6562,964.8
3215,04,Bremen,2022-02-17,5971,877.9,5952,875.1
3216,04,Bremen,2022-02-18,5920,870.4,5967,877.3
3217,04,Bremen,2022-02-19,5961,876.5,5999,882.0
3218,04,Bremen,2022-02-20,5734,843.1,5751,845.6
3219,04,Bremen,2022-02-21,5526,812.5,5564,818.1
3220,04,Bremen,2022-02-22,5169,760.0,5103,750.3
3221,04,Bremen,2022-02-23,5384,791.6,5207,765.6
3222,04,Bremen,2022-02-24,5610,824.8,5641,829.4
3223,04,Bremen,2022-02-25,5297,778.8,5275,775.6
3224,04,Bremen,2022-02-26,5067,745.0,5098,749.6
3225,04,Bremen,2022-02-27,5017,737.7,4753,698.8
3226,04,Bremen,2022-02-28,4870,716.0,4842,711.9
3227,04,Bremen,2022-03-01,5054,743.1,4817,708.2
3228,04,Bremen,2022-03-02,4881,717.7,4782,703.1
3229,04,Bremen,2022-03-03,4737,696.5,4426,650.8
3230,04,Bremen,2022-03-04,4721,694.1,4514,663.7
3231,04,Bremen,2022-03-05,4886,718.4,4187,615.6
3232,04,Bremen,2022-03-06,4916,722.8,4002,588.4
3233,04,Bremen,2022-03-07,4922,723.7,4917,723.0
3234,04,Bremen,2022-03-08,5094,749.0,4970,730.7
3235,04,Bremen,2022-03-09,5479,805.6,5314,781.3
3236,04,Bremen,2022-03-10,5855,860.9,5712,839.8
3237,04,Bremen,2022-03-11,6295,925.6,5999,882.0
3238,04,Bremen,2022-03-12,6238,917.2,5783,850.3
3239,04,Bremen,2022-03-13,6174,907.8,5733,842.9
3240,04,Bremen,2022-03-14,7448,1095.1,6812,1001.6
3241,04,Bremen,2022-03-15,7962,1170.7,7601,1117.6
3242,04,Bremen,2022-03-16,8321,1223.4,7924,1165.1
3243,04,Bremen,2022-03-17,8745,1285.8,8296,1219.8
3244,04,Bremen,2022-03-18,8781,1291.1,8579,1261.4
3245,04,Bremen,2022-03-19,9205,1353.4,9144,1344.4
3246,04,Bremen,2022-03-20,9693,1425.2,9609,1412.8
3247,04,Bremen,2022-03-21,9324,1370.9,9170,1348.3
3248,04,Bremen,2022-03-22,9434,1387.1,9055,1331.4
3249,04,Bremen,2022-03-23,9331,1371.9,8994,1322.4
3250,04,Bremen,2022-03-24,10198,1499.4,9524,1400.3
3251,04,Bremen,2022-03-25,10965,1612.2,8320,1223.3
3252,04,Bremen,2022-03-26,10853,1595.7,9690,1424.7
3253,04,Bremen,2022-03-27,10666,1568.2,10641,1564.6
3254,04,Bremen,2022-03-28,12245,1800.4,11314,1663.5
3255,04,Bremen,2022-03-29,13055,1919.5,12481,1835.1
3256,04,Bremen,2022-03-30,13229,1945.1,12709,1868.6
3257,04,Bremen,2022-03-31,13020,1914.3,12702,1867.6
3258,04,Bremen,2022-04-01,12681,1864.5,12293,1807.4
3259,04,Bremen,2022-04-02,12434,1828.2,12476,1834.4
3260,04,Bremen,2022-04-03,12653,1860.4,12516,1840.2
3261,04,Bremen,2022-04-04,11001,1617.5,10663,1567.8
3262,04,Bremen,2022-04-05,9619,1414.3,9616,1413.8
3263,04,Bremen,2022-04-06,9709,1427.5,9117,1340.5
3264,04,Bremen,2022-04-07,8783,1291.4,7767,1142.0
3265,04,Bremen,2022-04-08,8074,1187.1,7948,1168.6
3266,04,Bremen,2022-04-09,8072,1186.8,7469,1098.2
3267,04,Bremen,2022-04-10,7680,1129.2,6634,975.4
3268,04,Bremen,2022-04-11,7972,1172.1,7815,1149.0
3269,04,Bremen,2022-04-12,8284,1218.0,8024,1179.8
3270,04,Bremen,2022-04-13,8178,1202.4,7657,1125.8
3271,04,Bremen,2022-04-14,7973,1172.3,7551,1110.2
3272,04,Bremen,2022-04-15,7129,1048.2,6635,975.5
3273,04,Bremen,2022-04-16,7806,1147.7,7617,1119.9
3274,04,Bremen,2022-04-17,7553,1110.5,7172,1054.5
3275,04,Bremen,2022-04-18,5894,866.6,5501,808.8
3276,04,Bremen,2022-04-19,6125,900.6,5715,840.3
3277,04,Bremen,2022-04-20,6118,899.5,5795,852.0
3278,04,Bremen,2022-04-21,6638,976.0,6202,911.9
3279,04,Bremen,2022-04-22,7826,1150.7,7578,1114.2
3280,04,Bremen,2022-04-23,7317,1075.8,7163,1053.2
3281,04,Bremen,2022-04-24,7698,1131.8,7565,1112.3
3282,04,Bremen,2022-04-25,8307,1221.4,8138,1196.5
3283,04,Bremen,2022-04-26,7717,1134.6,7202,1058.9
3284,04,Bremen,2022-04-27,6994,1028.3,6733,990.0
3285,04,Bremen,2022-04-28,6149,904.1,5998,881.9
3286,04,Bremen,2022-04-29,5389,792.3,5277,775.9
3287,04,Bremen,2022-04-30,5257,772.9,4809,707.1
3288,04,Bremen,2022-05-01,4743,697.4,4236,622.8
3289,04,Bremen,2022-05-02,4764,700.5,4588,674.6
3290,04,Bremen,2022-05-03,4967,730.3,4716,693.4
3291,04,Bremen,2022-05-04,4624,679.9,4525,665.3
3292,04,Bremen,2022-05-05,4554,669.6,4274,628.4
3293,04,Bremen,2022-05-06,4588,674.6,4514,663.7
3294,04,Bremen,2022-05-07,4483,659.1,4414,649.0
3295,04,Bremen,2022-05-08,4462,656.1,4352,639.9
3296,04,Bremen,2022-05-09,4576,672.8,4461,655.9
3297,04,Bremen,2022-05-10,4376,643.4,4099,602.7
3298,04,Bremen,2022-05-11,4430,651.3,4299,632.1
3299,04,Bremen,2022-05-12,4317,634.7,4110,604.3
3300,04,Bremen,2022-05-13,4264,626.9,4155,610.9
3301,04,Bremen,2022-05-14,4074,599.0,3732,548.7
3302,04,Bremen,2022-05-15,4079,599.7,3692,542.8
3303,04,Bremen,2022-05-16,3977,584.7,3874,569.6
3304,04,Bremen,2022-05-17,3775,555.0,3665,538.9
3305,04,Bremen,2022-05-18,3445,506.5,3390,498.4
3306,04,Bremen,2022-05-19,3352,492.8,3165,465.4
3307,04,Bremen,2022-05-20,3440,505.8,2680,394.0
3308,04,Bremen,2022-05-21,3545,521.2,3060,449.9
3309,04,Bremen,2022-05-22,3521,517.7,3016,443.4
3310,04,Bremen,2022-05-23,3257,478.9,3166,465.5
3311,04,Bremen,2022-05-24,2878,423.2,2854,419.6
3312,04,Bremen,2022-05-25,2810,413.2,2656,390.5
3313,04,Bremen,2022-05-26,2312,339.9,2115,311.0
3314,04,Bremen,2022-05-27,1947,286.3,1947,286.3
3315,04,Bremen,2022-05-28,1820,267.6,1657,243.6
3316,04,Bremen,2022-05-29,1824,268.2,1635,240.4
3317,04,Bremen,2022-05-30,1836,269.9,1732,254.7
3318,04,Bremen,2022-05-31,1804,265.2,1676,246.4
3319,04,Bremen,2022-06-01,1800,264.7,1642,241.4
3320,04,Bremen,2022-06-02,2020,297.0,1979,291.0
3321,04,Bremen,2022-06-03,2215,325.7,2067,303.9
3322,04,Bremen,2022-06-04,2158,317.3,1856,272.9
3323,04,Bremen,2022-06-05,2167,318.6,2094,307.9
3324,04,Bremen,2022-06-06,1764,259.4,1691,248.6
3325,04,Bremen,2022-06-07,1847,271.6,-99,-99
3326,04,Bremen,2022-06-08,2374,349.1,-99,-99
3327,04,Bremen,2022-06-09,2653,390.1,-99,-99
3328,04,Bremen,2022-06-10,2741,403.0,-99,-99
3329,05,Nordrhein-Westfalen,2020-03-01,92,0.5,-99,-99
3330,05,Nordrhein-Westfalen,2020-03-02,107,0.6,-99,-99
3331,05,Nordrhein-Westfalen,2020-03-03,136,0.8,-99,-99
3332,05,Nordrhein-Westfalen,2020-03-04,226,1.3,-99,-99
3333,05,Nordrhein-Westfalen,2020-03-05,307,1.7,-99,-99
3334,05,Nordrhein-Westfalen,2020-03-06,336,1.9,-99,-99
3335,05,Nordrhein-Westfalen,2020-03-07,389,2.2,-99,-99
3336,05,Nordrhein-Westfalen,2020-03-08,395,2.2,-99,-99
3337,05,Nordrhein-Westfalen,2020-03-09,477,2.7,-99,-99
3338,05,Nordrhein-Westfalen,2020-03-10,622,3.5,-99,-99
3339,05,Nordrhein-Westfalen,2020-03-11,729,4.1,-99,-99
3340,05,Nordrhein-Westfalen,2020-03-12,918,5.1,-99,-99
3341,05,Nordrhein-Westfalen,2020-03-13,1284,7.2,-99,-99
3342,05,Nordrhein-Westfalen,2020-03-14,1540,8.6,-99,-99
3343,05,Nordrhein-Westfalen,2020-03-15,1755,9.8,-99,-99
3344,05,Nordrhein-Westfalen,2020-03-16,2264,12.6,-99,-99
3345,05,Nordrhein-Westfalen,2020-03-17,2994,16.7,-99,-99
3346,05,Nordrhein-Westfalen,2020-03-18,3505,19.6,-99,-99
3347,05,Nordrhein-Westfalen,2020-03-19,4359,24.3,-99,-99
3348,05,Nordrhein-Westfalen,2020-03-20,4810,26.8,-99,-99
3349,05,Nordrhein-Westfalen,2020-03-21,5181,28.9,-99,-99
3350,05,Nordrhein-Westfalen,2020-03-22,5373,30.0,-99,-99
3351,05,Nordrhein-Westfalen,2020-03-23,5645,31.5,-99,-99
3352,05,Nordrhein-Westfalen,2020-03-24,5540,30.9,-99,-99
3353,05,Nordrhein-Westfalen,2020-03-25,5867,32.7,-99,-99
3354,05,Nordrhein-Westfalen,2020-03-26,5765,32.2,-99,-99
3355,05,Nordrhein-Westfalen,2020-03-27,5980,33.4,-99,-99
3356,05,Nordrhein-Westfalen,2020-03-28,6036,33.7,-99,-99
3357,05,Nordrhein-Westfalen,2020-03-29,6231,34.8,-99,-99
3358,05,Nordrhein-Westfalen,2020-03-30,6117,34.1,-99,-99
3359,05,Nordrhein-Westfalen,2020-03-31,6378,35.6,-99,-99
3360,05,Nordrhein-Westfalen,2020-04-01,6498,36.2,-99,-99
3361,05,Nordrhein-Westfalen,2020-04-02,6662,37.2,-99,-99
3362,05,Nordrhein-Westfalen,2020-04-03,6634,37.0,-99,-99
3363,05,Nordrhein-Westfalen,2020-04-04,6573,36.7,-99,-99
3364,05,Nordrhein-Westfalen,2020-04-05,6437,35.9,-99,-99
3365,05,Nordrhein-Westfalen,2020-04-06,6542,36.5,-99,-99
3366,05,Nordrhein-Westfalen,2020-04-07,6397,35.7,-99,-99
3367,05,Nordrhein-Westfalen,2020-04-08,6280,35.0,-99,-99
3368,05,Nordrhein-Westfalen,2020-04-09,6087,34.0,-99,-99
3369,05,Nordrhein-Westfalen,2020-04-10,5644,31.5,-99,-99
3370,05,Nordrhein-Westfalen,2020-04-11,5535,30.9,-99,-99
3371,05,Nordrhein-Westfalen,2020-04-12,5423,30.3,-99,-99
3372,05,Nordrhein-Westfalen,2020-04-13,4850,27.1,-99,-99
3373,05,Nordrhein-Westfalen,2020-04-14,4444,24.8,-99,-99
3374,05,Nordrhein-Westfalen,2020-04-15,4068,22.7,-99,-99
3375,05,Nordrhein-Westfalen,2020-04-16,3794,21.2,-99,-99
3376,05,Nordrhein-Westfalen,2020-04-17,3805,21.2,-99,-99
3377,05,Nordrhein-Westfalen,2020-04-18,3691,20.6,-99,-99
3378,05,Nordrhein-Westfalen,2020-04-19,3646,20.3,-99,-99
3379,05,Nordrhein-Westfalen,2020-04-20,3890,21.7,-99,-99
3380,05,Nordrhein-Westfalen,2020-04-21,3837,21.4,-99,-99
3381,05,Nordrhein-Westfalen,2020-04-22,3646,20.3,-99,-99
3382,05,Nordrhein-Westfalen,2020-04-23,3299,18.4,-99,-99
3383,05,Nordrhein-Westfalen,2020-04-24,3000,16.7,-99,-99
3384,05,Nordrhein-Westfalen,2020-04-25,2753,15.4,-99,-99
3385,05,Nordrhein-Westfalen,2020-04-26,2567,14.3,-99,-99
3386,05,Nordrhein-Westfalen,2020-04-27,2252,12.6,-99,-99
3387,05,Nordrhein-Westfalen,2020-04-28,2061,11.5,-99,-99
3388,05,Nordrhein-Westfalen,2020-04-29,1835,10.2,-99,-99
3389,05,Nordrhein-Westfalen,2020-04-30,1829,10.2,-99,-99
3390,05,Nordrhein-Westfalen,2020-05-01,1726,9.6,-99,-99
3391,05,Nordrhein-Westfalen,2020-05-02,1652,9.2,-99,-99
3392,05,Nordrhein-Westfalen,2020-05-03,1620,9.0,-99,-99
3393,05,Nordrhein-Westfalen,2020-05-04,1567,8.7,-99,-99
3394,05,Nordrhein-Westfalen,2020-05-05,1543,8.6,1465,8.2
3395,05,Nordrhein-Westfalen,2020-05-06,1614,9.0,1498,8.4
3396,05,Nordrhein-Westfalen,2020-05-07,1550,8.6,1379,7.7
3397,05,Nordrhein-Westfalen,2020-05-08,1531,8.5,1448,8.1
3398,05,Nordrhein-Westfalen,2020-05-09,1575,8.8,1449,8.1
3399,05,Nordrhein-Westfalen,2020-05-10,1558,8.7,1496,8.3
3400,05,Nordrhein-Westfalen,2020-05-11,1592,8.9,1535,8.6
3401,05,Nordrhein-Westfalen,2020-05-12,1585,8.8,1515,8.5
3402,05,Nordrhein-Westfalen,2020-05-13,1479,8.3,1395,7.8
3403,05,Nordrhein-Westfalen,2020-05-14,1357,7.6,1303,7.3
3404,05,Nordrhein-Westfalen,2020-05-15,1376,7.7,1186,6.6
3405,05,Nordrhein-Westfalen,2020-05-16,1325,7.4,1219,6.8
3406,05,Nordrhein-Westfalen,2020-05-17,1312,7.3,1192,6.6
3407,05,Nordrhein-Westfalen,2020-05-18,1287,7.2,1115,6.2
3408,05,Nordrhein-Westfalen,2020-05-19,1246,7.0,1175,6.6
3409,05,Nordrhein-Westfalen,2020-05-20,1191,6.6,1112,6.2
3410,05,Nordrhein-Westfalen,2020-05-21,1100,6.1,1011,5.6
3411,05,Nordrhein-Westfalen,2020-05-22,964,5.4,921,5.1
3412,05,Nordrhein-Westfalen,2020-05-23,898,5.0,865,4.8
3413,05,Nordrhein-Westfalen,2020-05-24,864,4.8,850,4.7
3414,05,Nordrhein-Westfalen,2020-05-25,817,4.6,769,4.3
3415,05,Nordrhein-Westfalen,2020-05-26,770,4.3,712,4.0
3416,05,Nordrhein-Westfalen,2020-05-27,751,4.2,702,3.9
3417,05,Nordrhein-Westfalen,2020-05-28,762,4.3,703,3.9
3418,05,Nordrhein-Westfalen,2020-05-29,763,4.3,713,4.0
3419,05,Nordrhein-Westfalen,2020-05-30,774,4.3,728,4.1
3420,05,Nordrhein-Westfalen,2020-05-31,762,4.3,719,4.0
3421,05,Nordrhein-Westfalen,2020-06-01,671,3.7,640,3.6
3422,05,Nordrhein-Westfalen,2020-06-02,617,3.4,577,3.2
3423,05,Nordrhein-Westfalen,2020-06-03,596,3.3,554,3.1
3424,05,Nordrhein-Westfalen,2020-06-04,613,3.4,576,3.2
3425,05,Nordrhein-Westfalen,2020-06-05,630,3.5,585,3.3
3426,05,Nordrhein-Westfalen,2020-06-06,641,3.6,594,3.3
3427,05,Nordrhein-Westfalen,2020-06-07,638,3.6,594,3.3
3428,05,Nordrhein-Westfalen,2020-06-08,677,3.8,633,3.5
3429,05,Nordrhein-Westfalen,2020-06-09,707,3.9,656,3.7
3430,05,Nordrhein-Westfalen,2020-06-10,733,4.1,694,3.9
3431,05,Nordrhein-Westfalen,2020-06-11,669,3.7,635,3.5
3432,05,Nordrhein-Westfalen,2020-06-12,640,3.6,599,3.3
3433,05,Nordrhein-Westfalen,2020-06-13,655,3.7,600,3.3
3434,05,Nordrhein-Westfalen,2020-06-14,690,3.8,634,3.5
3435,05,Nordrhein-Westfalen,2020-06-15,705,3.9,654,3.6
3436,05,Nordrhein-Westfalen,2020-06-16,762,4.3,692,3.9
3437,05,Nordrhein-Westfalen,2020-06-17,1107,6.2,752,4.2
3438,05,Nordrhein-Westfalen,2020-06-18,1387,7.7,1069,6.0
3439,05,Nordrhein-Westfalen,2020-06-19,1861,10.4,1200,6.7
3440,05,Nordrhein-Westfalen,2020-06-20,2098,11.7,1638,9.1
3441,05,Nordrhein-Westfalen,2020-06-21,2143,12.0,1860,10.4
3442,05,Nordrhein-Westfalen,2020-06-22,2290,12.8,1969,11.0
3443,05,Nordrhein-Westfalen,2020-06-23,2334,13.0,2018,11.3
3444,05,Nordrhein-Westfalen,2020-06-24,2085,11.6,1715,9.6
3445,05,Nordrhein-Westfalen,2020-06-25,2013,11.2,1656,9.2
3446,05,Nordrhein-Westfalen,2020-06-26,1710,9.5,1664,9.3
3447,05,Nordrhein-Westfalen,2020-06-27,1520,8.5,1532,8.5
3448,05,Nordrhein-Westfalen,2020-06-28,1518,8.5,1516,8.5
3449,05,Nordrhein-Westfalen,2020-06-29,1476,8.2,1412,7.9
3450,05,Nordrhein-Westfalen,2020-06-30,1427,8.0,1343,7.5
3451,05,Nordrhein-Westfalen,2020-07-01,1361,7.6,1282,7.2
3452,05,Nordrhein-Westfalen,2020-07-02,1285,7.2,1209,6.7
3453,05,Nordrhein-Westfalen,2020-07-03,1199,6.7,1138,6.3
3454,05,Nordrhein-Westfalen,2020-07-04,1164,6.5,1106,6.2
3455,05,Nordrhein-Westfalen,2020-07-05,1104,6.2,1068,6.0
3456,05,Nordrhein-Westfalen,2020-07-06,989,5.5,959,5.3
3457,05,Nordrhein-Westfalen,2020-07-07,964,5.4,930,5.2
3458,05,Nordrhein-Westfalen,2020-07-08,971,5.4,940,5.2
3459,05,Nordrhein-Westfalen,2020-07-09,922,5.1,888,5.0
3460,05,Nordrhein-Westfalen,2020-07-10,923,5.1,857,4.8
3461,05,Nordrhein-Westfalen,2020-07-11,922,5.1,864,4.8
3462,05,Nordrhein-Westfalen,2020-07-12,925,5.2,863,4.8
3463,05,Nordrhein-Westfalen,2020-07-13,930,5.2,918,5.1
3464,05,Nordrhein-Westfalen,2020-07-14,938,5.2,889,5.0
3465,05,Nordrhein-Westfalen,2020-07-15,978,5.5,859,4.8
3466,05,Nordrhein-Westfalen,2020-07-16,1081,6.0,1026,5.7
3467,05,Nordrhein-Westfalen,2020-07-17,1108,6.2,1065,5.9
3468,05,Nordrhein-Westfalen,2020-07-18,1143,6.4,1060,5.9
3469,05,Nordrhein-Westfalen,2020-07-19,1139,6.4,1048,5.8
3470,05,Nordrhein-Westfalen,2020-07-20,1205,6.7,1092,6.1
3471,05,Nordrhein-Westfalen,2020-07-21,1234,6.9,1092,6.1
3472,05,Nordrhein-Westfalen,2020-07-22,1278,7.1,1125,6.3
3473,05,Nordrhein-Westfalen,2020-07-23,1318,7.4,1203,6.7
3474,05,Nordrhein-Westfalen,2020-07-24,1430,8.0,1306,7.3
3475,05,Nordrhein-Westfalen,2020-07-25,1470,8.2,1333,7.4
3476,05,Nordrhein-Westfalen,2020-07-26,1471,8.2,1323,7.4
3477,05,Nordrhein-Westfalen,2020-07-27,1481,8.3,1430,8.0
3478,05,Nordrhein-Westfalen,2020-07-28,1581,8.8,1470,8.2
3479,05,Nordrhein-Westfalen,2020-07-29,1681,9.4,1537,8.6
3480,05,Nordrhein-Westfalen,2020-07-30,1736,9.7,1626,9.1
3481,05,Nordrhein-Westfalen,2020-07-31,1781,9.9,1676,9.3
3482,05,Nordrhein-Westfalen,2020-08-01,1808,10.1,1715,9.6
3483,05,Nordrhein-Westfalen,2020-08-02,1904,10.6,1803,10.1
3484,05,Nordrhein-Westfalen,2020-08-03,2030,11.3,1936,10.8
3485,05,Nordrhein-Westfalen,2020-08-04,2121,11.8,1990,11.1
3486,05,Nordrhein-Westfalen,2020-08-05,2207,12.3,2052,11.4
3487,05,Nordrhein-Westfalen,2020-08-06,2287,12.8,2148,12.0
3488,05,Nordrhein-Westfalen,2020-08-07,2291,12.8,2174,12.1
3489,05,Nordrhein-Westfalen,2020-08-08,2403,13.4,2180,12.2
3490,05,Nordrhein-Westfalen,2020-08-09,2429,13.6,2231,12.4
3491,05,Nordrhein-Westfalen,2020-08-10,2488,13.9,2348,13.1
3492,05,Nordrhein-Westfalen,2020-08-11,2543,14.2,2374,13.2
3493,05,Nordrhein-Westfalen,2020-08-12,2649,14.8,2460,13.7
3494,05,Nordrhein-Westfalen,2020-08-13,2755,15.4,2571,14.3
3495,05,Nordrhein-Westfalen,2020-08-14,2893,16.1,2659,14.8
3496,05,Nordrhein-Westfalen,2020-08-15,2886,16.1,2612,14.6
3497,05,Nordrhein-Westfalen,2020-08-16,2877,16.0,2694,15.0
3498,05,Nordrhein-Westfalen,2020-08-17,2906,16.2,2743,15.3
3499,05,Nordrhein-Westfalen,2020-08-18,2842,15.9,2640,14.7
3500,05,Nordrhein-Westfalen,2020-08-19,2668,14.9,2490,13.9
3501,05,Nordrhein-Westfalen,2020-08-20,2491,13.9,2133,11.9
3502,05,Nordrhein-Westfalen,2020-08-21,2440,13.6,2293,12.8
3503,05,Nordrhein-Westfalen,2020-08-22,2307,12.9,2153,12.0
3504,05,Nordrhein-Westfalen,2020-08-23,2290,12.8,2113,11.8
3505,05,Nordrhein-Westfalen,2020-08-24,2186,12.2,2018,11.3
3506,05,Nordrhein-Westfalen,2020-08-25,2100,11.7,2002,11.2
3507,05,Nordrhein-Westfalen,2020-08-26,2027,11.3,1891,10.5
3508,05,Nordrhein-Westfalen,2020-08-27,1976,11.0,1888,10.5
3509,05,Nordrhein-Westfalen,2020-08-28,1787,10.0,1888,10.5
3510,05,Nordrhein-Westfalen,2020-08-29,1754,9.8,1648,9.2
3511,05,Nordrhein-Westfalen,2020-08-30,1735,9.7,1594,8.9
3512,05,Nordrhein-Westfalen,2020-08-31,1708,9.5,1651,9.2
3513,05,Nordrhein-Westfalen,2020-09-01,1676,9.3,1613,9.0
3514,05,Nordrhein-Westfalen,2020-09-02,1646,9.2,1567,8.7
3515,05,Nordrhein-Westfalen,2020-09-03,1640,9.1,1544,8.6
3516,05,Nordrhein-Westfalen,2020-09-04,1673,9.3,1560,8.7
3517,05,Nordrhein-Westfalen,2020-09-05,1723,9.6,1569,8.8
3518,05,Nordrhein-Westfalen,2020-09-06,1696,9.5,1608,9.0
3519,05,Nordrhein-Westfalen,2020-09-07,1669,9.3,1617,9.0
3520,05,Nordrhein-Westfalen,2020-09-08,1632,9.1,1543,8.6
3521,05,Nordrhein-Westfalen,2020-09-09,1697,9.5,1589,8.9
3522,05,Nordrhein-Westfalen,2020-09-10,1713,9.6,1589,8.9
3523,05,Nordrhein-Westfalen,2020-09-11,1812,10.1,1619,9.0
3524,05,Nordrhein-Westfalen,2020-09-12,1923,10.7,1666,9.3
3525,05,Nordrhein-Westfalen,2020-09-13,2003,11.2,1738,9.7
3526,05,Nordrhein-Westfalen,2020-09-14,2152,12.0,1982,11.1
3527,05,Nordrhein-Westfalen,2020-09-15,2336,13.0,2199,12.3
3528,05,Nordrhein-Westfalen,2020-09-16,2460,13.7,2260,12.6
3529,05,Nordrhein-Westfalen,2020-09-17,2743,15.3,2457,13.7
3530,05,Nordrhein-Westfalen,2020-09-18,2889,16.1,2674,14.9
3531,05,Nordrhein-Westfalen,2020-09-19,2965,16.5,2739,15.3
3532,05,Nordrhein-Westfalen,2020-09-20,2956,16.5,2708,15.1
3533,05,Nordrhein-Westfalen,2020-09-21,3007,16.8,2839,15.8
3534,05,Nordrhein-Westfalen,2020-09-22,3066,17.1,2885,16.1
3535,05,Nordrhein-Westfalen,2020-09-23,3134,17.5,2905,16.2
3536,05,Nordrhein-Westfalen,2020-09-24,3141,17.5,2900,16.2
3537,05,Nordrhein-Westfalen,2020-09-25,3239,18.1,2991,16.7
3538,05,Nordrhein-Westfalen,2020-09-26,3403,19.0,3086,17.2
3539,05,Nordrhein-Westfalen,2020-09-27,3550,19.8,3237,18.1
3540,05,Nordrhein-Westfalen,2020-09-28,3567,19.9,3384,18.9
3541,05,Nordrhein-Westfalen,2020-09-29,3710,20.7,3468,19.3
3542,05,Nordrhein-Westfalen,2020-09-30,3934,21.9,3696,20.6
3543,05,Nordrhein-Westfalen,2020-10-01,4173,23.3,3867,21.6
3544,05,Nordrhein-Westfalen,2020-10-02,4282,23.9,3946,22.0
3545,05,Nordrhein-Westfalen,2020-10-03,4376,24.4,3905,21.8
3546,05,Nordrhein-Westfalen,2020-10-04,4385,24.5,3986,22.2
3547,05,Nordrhein-Westfalen,2020-10-05,4650,25.9,4388,24.5
3548,05,Nordrhein-Westfalen,2020-10-06,4891,27.3,4550,25.4
3549,05,Nordrhein-Westfalen,2020-10-07,5320,29.7,4851,27.1
3550,05,Nordrhein-Westfalen,2020-10-08,5749,32.1,5136,28.7
3551,05,Nordrhein-Westfalen,2020-10-09,6422,35.8,5820,32.5
3552,05,Nordrhein-Westfalen,2020-10-10,6823,38.1,6128,34.2
3553,05,Nordrhein-Westfalen,2020-10-11,7233,40.4,6602,36.8
3554,05,Nordrhein-Westfalen,2020-10-12,7451,41.6,7118,39.7
3555,05,Nordrhein-Westfalen,2020-10-13,7937,44.3,7446,41.5
3556,05,Nordrhein-Westfalen,2020-10-14,8699,48.5,8085,45.1
3557,05,Nordrhein-Westfalen,2020-10-15,9482,52.9,8940,49.9
3558,05,Nordrhein-Westfalen,2020-10-16,10094,56.3,9402,52.5
3559,05,Nordrhein-Westfalen,2020-10-17,10654,59.4,9819,54.8
3560,05,Nordrhein-Westfalen,2020-10-18,11083,61.8,9942,55.5
3561,05,Nordrhein-Westfalen,2020-10-19,11686,65.2,11160,62.3
3562,05,Nordrhein-Westfalen,2020-10-20,12572,70.1,12027,67.1
3563,05,Nordrhein-Westfalen,2020-10-21,13660,76.2,12702,70.9
3564,05,Nordrhein-Westfalen,2020-10-22,15494,86.4,13363,74.5
3565,05,Nordrhein-Westfalen,2020-10-23,17303,96.5,15703,87.6
3566,05,Nordrhein-Westfalen,2020-10-24,19211,107.2,17224,96.1
3567,05,Nordrhein-Westfalen,2020-10-25,20550,114.6,18808,104.9
3568,05,Nordrhein-Westfalen,2020-10-26,21779,121.5,20968,117.0
3569,05,Nordrhein-Westfalen,2020-10-27,23258,129.7,21854,121.9
3570,05,Nordrhein-Westfalen,2020-10-28,25115,140.1,23605,131.7
3571,05,Nordrhein-Westfalen,2020-10-29,27038,150.8,25119,140.1
3572,05,Nordrhein-Westfalen,2020-10-30,28414,158.5,26306,146.8
3573,05,Nordrhein-Westfalen,2020-10-31,28779,160.5,26430,147.4
3574,05,Nordrhein-Westfalen,2020-11-01,29488,164.5,27246,152.0
3575,05,Nordrhein-Westfalen,2020-11-02,30580,170.6,29158,162.7
3576,05,Nordrhein-Westfalen,2020-11-03,31565,176.1,30030,167.5
3577,05,Nordrhein-Westfalen,2020-11-04,31840,177.6,30208,168.5
3578,05,Nordrhein-Westfalen,2020-11-05,31890,177.9,29586,165.0
3579,05,Nordrhein-Westfalen,2020-11-06,31831,177.6,30231,168.6
3580,05,Nordrhein-Westfalen,2020-11-07,31709,176.9,29615,165.2
3581,05,Nordrhein-Westfalen,2020-11-08,31426,175.3,29801,166.2
3582,05,Nordrhein-Westfalen,2020-11-09,31683,176.7,30248,168.7
3583,05,Nordrhein-Westfalen,2020-11-10,31324,174.7,30129,168.1
3584,05,Nordrhein-Westfalen,2020-11-11,31307,174.6,29575,165.0
3585,05,Nordrhein-Westfalen,2020-11-12,31172,173.9,29595,165.1
3586,05,Nordrhein-Westfalen,2020-11-13,31153,173.8,29796,166.2
3587,05,Nordrhein-Westfalen,2020-11-14,31586,176.2,29736,165.9
3588,05,Nordrhein-Westfalen,2020-11-15,30999,172.9,29537,164.8
