1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;1;33.3;1;1;0;1;0;0;0;2;66.7;4;4;0;0;0
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;13;0;0;0;2;7;1;3;0;0;0;5;38.5;7;5;2;0;0
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;11;0;0;0;2;5;1;3;0;0;0;4;36.4;6;4;2;0;0
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;0;0;0;2;0;0;0;0;0;1;50;1;1;0;0;0
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;1,527;0;300;19.6;128;255;181;962;1;0;0;1,057;69.2;783;543;240;730;93.2
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;1,230;0;244;19.8;81;193;144;812;0;0;0;830;67.5;552;395;157;508;92
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;297;0;56;18.9;47;62;37;150;1;0;0;227;76.4;295;198;97;285;96.6
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;484;0;14;2.9;68;93;77;245;1;0;0;233;48.1;236;127;109;228;96.6
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;363;0;10;2.8;44;75;50;193;1;0;0;146;40.2;161;87;74;154;95.7
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;121;0;4;3.3;24;18;27;52;0;0;0;87;71.9;89;48;41;88;98.9
****00;Diebstahl insgesamt und zwar:;1,483,566;29.4;175,937;11.9;271,678;383,508;317,342;505,039;5,999;0;0;434,827;29.3;301,540;210,818;90,722;113,272;37.6
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;21,584;0.4;3,059;14.2;5,462;5,134;3,194;7,760;34;0;0;6,736;31.2;7,009;6,379;630;2,748;39.2
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;17,588;0.3;2,001;11.4;3,142;4,767;4,239;5,407;33;0;0;3,451;19.6;3,684;3,533;151;805;21.9
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;233,584;4.6;6,850;2.9;31,558;61,554;53,775;86,260;437;0;0;23,126;9.9;18,609;17,132;1,477;6,259;33.6
***400;Diebstahl insgesamt von Schusswaffen;415;0;30;7.2;171;121;60;61;2;0;0;200;48.2;262;227;35;72;27.5
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;75,780;1.5;556;0.7;10,347;17,780;17,955;29,164;534;0;0;6,593;8.7;5,921;4,431;1,490;2,465;41.6
***700;Diebstahl insgesamt von/aus Automaten;9,078;0.2;2,375;26.2;3,269;2,588;1,457;1,738;26;0;0;2,221;24.5;2,175;1,981;194;782;36
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1,145;0;140;12.2;483;313;158;186;5;0;0;305;26.6;317;247;70;76;24
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;3,790;0.1;423;11.2;871;1,051;665;1,095;108;0;0;1,243;32.8;1,008;755;253;351;34.8
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;64,654;1.3;17,050;26.4;18,980;19,218;12,303;14,055;98;0;0;14,969;23.2;13,550;11,732;1,818;3,942;29.1
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;15,102;0.3;3,026;20;3,014;3,493;2,963;5,618;14;0;0;3,723;24.7;3,735;3,259;476;1,371;36.7
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;296,839;5.9;15,188;5.1;42,527;84,793;72,023;96,891;605;0;0;241,336;81.3;177,652;111,988;65,664;73,186;41.2
*26*00;Ladendiebstahl insgesamt;256,694;5.1;7,628;3;32,704;72,639;63,950;86,826;575;0;0;230,619;89.8;170,147;106,245;63,902;70,291;41.3
*35*00;Diebstahl insgesamt in/aus Wohnungen;90,091;1.8;28,120;31.2;21,776;26,200;19,094;22,971;50;0;0;28,258;31.4;26,729;19,024;7,705;8,010;30
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;100,490;2;30,201;30.1;8,317;21,832;26,399;43,931;11;0;0;10,093;10;5,907;5,027;880;1,266;21.4
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;22,773;0.5;2,536;11.1;6,405;6,352;3,952;5,998;66;0;0;2,768;12.2;3,331;3,080;251;1,123;33.7
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;208,977;4.1;25,527;12.2;38,264;48,661;42,834;78,534;684;0;0;20,974;10;13,656;12,519;1,137;5,429;39.8
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;90;0;21;23.3;31;23;14;22;0;0;0;36;40;39;35;4;9;23.1
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;66;0;9;13.6;22;26;14;4;0;0;0;34;51.5;34;29;5;6;17.6
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;350;0;11;3.1;78;98;95;77;2;0;0;137;39.1;120;76;44;8;6.7
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;40;0;0;0;8;14;3;10;5;0;0;8;20;8;6;2;2;25
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;79;0;0;0;15;27;17;19;1;0;0;41;51.9;43;30;13;3;7
*90*00;Taschendiebstahl insgesamt;72,903;1.4;1,602;2.2;7,070;14,054;15,333;36,127;319;0;0;4,579;6.3;3,541;2,581;960;2,728;77
500000;Vermögens- und Fälschungsdelikte;1,005,066;19.9;96,560;9.6;216,991;235,869;180,514;281,656;90,036;0;0;636,191;63.3;425,477;302,231;123,246;154,881;36.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;793,622;15.7;93,664;11.8;160,970;176,391;140,284;235,356;80,621;0;0;502,506;63.3;317,795;221,637;96,158;111,910;35.2
511000;Waren- und Warenkreditbetrug;291,129;5.8;16,519;5.7;66,594;64,837;40,577;78,114;41,007;0;0;160,589;55.2;101,517;67,078;34,439;23,771;23.4
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1,503;0;180;12;415;393;228;448;19;0;0;1,286;85.6;1,241;1,032;209;621;50
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1,419;0;157;11.1;399;379;225;399;17;0;0;1,215;85.6;1,191;992;199;604;50.7
511120;Betrügerisches Erlangen von Kfz § 263a StGB;84;0;23;27.4;16;14;3;49;2;0;0;71;84.5;58;47;11;18;31
511200;Sonstiger Warenkreditbetrug;153,886;3;11,395;7.4;35,937;33,604;20,336;50,318;13,691;0;0;65,772;42.7;50,727;33,112;17,615;13,209;26
511201;Tankbetrug;58,108;1.2;246;0.4;21,329;16,727;7,696;12,340;16;0;0;22,124;38.1;19,636;15,553;4,083;6,408;32.6
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;95,778;1.9;11,149;11.6;14,608;16,877;12,640;37,978;13,675;0;0;43,648;45.6;31,355;17,766;13,589;6,887;22
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;49,534;1;5,025;10.1;9,937;11,515;8,905;13,556;5,621;0;0;29,598;59.8;24,008;13,482;10,526;5,256;21.9
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;46,244;0.9;6,124;13.2;4,671;5,362;3,735;24,422;8,054;0;0;14,050;30.4;8,530;5,015;3,515;1,920;22.5
511300;Warenbetrug;135,740;2.7;4,944;3.6;30,242;30,840;20,013;27,348;27,297;0;0;93,531;68.9;52,951;35,273;17,678;10,447;19.7
513000;Kapitalanlage- und Anlagebetrug;4,206;0.1;100;2.4;1,541;976;315;1,085;289;0;0;2,315;55;756;646;110;241;31.9
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;52;0;0;0;12;12;13;6;9;0;0;23;44.2;40;34;6;10;25
513200;Anlagebetrug § 263 StGB;4,154;0.1;100;2.4;1,529;964;302;1,079;280;0;0;2,292;55.2;721;617;104;231;32
514000;Geldkreditbetrug;9,691;0.2;780;8;2,096;2,225;1,721;3,442;207;0;0;9,207;95;9,664;6,839;2,825;3,808;39.4
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);121;0;0;0;24;26;24;27;20;0;0;107;88.4;115;93;22;41;35.7
514200;Subventionsbetrug § 264 StGB;7,260;0.1;0;0;1,546;1,609;1,354;2,660;91;0;0;7,089;97.6;7,558;5,362;2,196;3,024;40
514300;Krediterlangungsbetrug § 263 StGB;2,310;0;780;33.8;526;590;343;755;96;0;0;2,011;87.1;2,023;1,410;613;754;37.3
515000;Erschleichen von Leistungen § 265a StGB;166,997;3.3;334;0.2;17,998;32,416;48,860;67,608;115;0;0;164,875;98.7;102,818;77,386;25,432;50,128;48.8
515001;Beförderungserschleichung;164,705;3.3;284;0.2;17,628;31,845;48,186;66,957;89;0;0;162,753;98.8;101,231;76,224;25,007;49,439;48.8
515079;Sonstiges Erschleichen von Leistungen;2,292;0;50;2.2;370;571;674;651;26;0;0;2,122;92.6;2,140;1,592;548;941;44
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;64,663;1.3;5,089;7.9;9,034;12,459;10,043;25,794;7,333;0;0;16,261;25.1;10,220;7,256;2,964;3,272;32
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);12,331;0.2;493;4;1,174;2,053;2,083;6,565;456;0;0;2,497;20.2;1,391;1,037;354;512;36.8
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;22,226;0.4;1,966;8.8;3,566;4,522;3,023;10,605;510;0;0;5,815;26.2;3,168;2,193;975;1,141;36
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;19,622;0.4;1,392;7.1;2,623;3,340;2,750;6,304;4,605;0;0;4,774;24.3;3,777;2,638;1,139;1,160;30.7
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;7,825;0.2;646;8.3;1,105;1,593;1,434;1,788;1,905;0;0;1,810;23.1;1,622;1,100;522;459;28.3
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;11,797;0.2;746;6.3;1,518;1,747;1,316;4,516;2,700;0;0;2,964;25.1;2,276;1,625;651;747;32.8
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;10,484;0.2;1,238;11.8;1,671;2,544;2,187;2,320;1,762;0;0;3,175;30.3;2,608;1,920;688;779;29.9
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;4,788;0.1;560;11.7;641;1,147;1,157;1,258;585;0;0;1,401;29.3;1,120;820;300;331;29.6
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;5,696;0.1;678;11.9;1,030;1,397;1,030;1,062;1,177;0;0;1,774;31.1;1,549;1,147;402;480;31
517000;Sonstiger Betrug;256,936;5.1;70,842;27.6;63,707;63,478;38,768;59,313;31,670;0;0;149,259;58.1;112,851;77,377;35,474;36,465;32.3
517100;Leistungsbetrug;20,656;0.4;4,876;23.6;4,261;4,542;2,646;7,716;1,491;0;0;12,704;61.5;9,038;6,952;2,086;2,718;30.1
517200;Leistungskreditbetrug §§ 263, 263a StGB;22,919;0.5;1,356;5.9;4,541;4,862;2,981;7,931;2,604;0;0;13,848;60.4;13,117;8,762;4,355;2,946;22.5
517210;Leistungskreditbetrug § 263 StGB;15,976;0.3;853;5.3;3,912;4,186;2,535;4,323;1,020;0;0;11,810;73.9;11,411;7,531;3,880;2,629;23
517220;Leistungskreditbetrug § 263a StGB;6,943;0.1;503;7.2;629;676;446;3,608;1,584;0;0;2,038;29.4;1,818;1,311;507;333;18.3
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;2,344;0;761;32.5;541;828;377;571;27;0;0;2,282;97.4;2,663;2,029;634;949;35.6
517410;Betrug zum Nachteil von Versicherungen;2,290;0;745;32.5;528;811;364;561;26;0;0;2,231;97.4;2,600;1,978;622;922;35.5
517420;Versicherungsmissbrauch;54;0;16;29.6;13;17;13;10;1;0;0;51;94.4;69;57;12;31;44.9
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);18,086;0.4;3,047;16.8;3,346;3,216;2,346;4,786;4,392;0;0;7,237;40;6,534;4,569;1,965;1,953;29.9
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;17,901;0.4;2,946;16.5;3,303;3,168;2,321;4,781;4,328;0;0;7,220;40.3;6,518;4,557;1,961;1,947;29.9
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;185;0;101;54.6;43;48;25;5;64;0;0;17;9.2;17;12;5;6;35.3
517600;Provisionsbetrug;783;0;154;19.7;117;214;190;223;39;0;0;628;80.2;480;412;68;99;20.6
517800;Sozialleistungsbetrug;11,726;0.2;467;4;2,987;4,303;2,252;2,136;48;0;0;11,634;99.2;12,675;7,066;5,609;4,226;33.3
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;351;0;57;16.2;129;116;28;23;55;0;0;181;51.6;189;157;32;14;7.4
518100;Abrechnungsbetrug;12,368;0.2;312;2.5;9,862;821;720;906;59;0;0;11,857;95.9;2,300;1,341;959;310;13.5
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;11,328;0.2;73;0.6;9,514;578;501;728;7;0;0;11,233;99.2;1,760;978;782;238;13.5
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;11,318;0.2;73;0.6;9,512;576;499;724;7;0;0;11,225;99.2;1,753;974;779;238;13.6
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;10;0;0;0;2;2;2;4;0;0;0;8;80;9;5;4;0;0
518179;Sonstiger Abrechnungsbetrug;1,040;0;239;23;348;243;219;178;52;0;0;624;60;547;366;181;72;13.2
518200;Einmietbetrug;3,571;0.1;55;1.5;1,394;1,008;522;644;3;0;0;3,306;92.6;3,486;2,402;1,084;955;27.4
518300;Überweisungsbetrug §§ 263, 263a StGB;12,663;0.3;7,991;63.1;2,377;3,076;1,911;2,922;2,377;0;0;4,636;36.6;3,159;2,206;953;1,248;39.5
518301;Überweisungsbetrug § 263 StGB;11,098;0.2;7,444;67.1;2,095;2,783;1,777;2,417;2,026;0;0;3,932;35.4;2,649;1,843;806;1,071;40.4
518302;Überweisungsbetrug § 263a StGB;1,565;0;547;35;282;293;134;505;351;0;0;704;45;592;428;164;211;35.6
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;3;0;0;0;0;1;1;0;1;0;0;1;33.3;2;2;0;1;50
518510;Sportwettbetrug §§ 265c, 265e StGB;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;1;0;0;0;0;0;0;0;1;0;0;1;100;2;2;0;1;50
518800;Kreditvermittlungsbetrug § 263 StGB;436;0;93;21.3;75;134;111;54;62;0;0;319;73.2;178;119;59;35;19.7
518900;Sonstige weitere Betrugsarten;151,030;3;51,673;34.2;34,077;40,357;24,683;31,401;20,512;0;0;80,626;53.4;64,222;45,445;18,777;22,400;34.9
520000;Veruntreuungen §§ 266, 266a, 266b StGB;12,213;0.2;0;0;4,290;3,669;2,008;2,115;131;0;0;11,618;95.1;9,391;6,719;2,672;1,995;21.2
521000;Untreue § 266 StGB;4,721;0.1;0;0;1,576;1,354;802;943;46;0;0;4,505;95.4;4,691;3,054;1,637;437;9.3
521079;Sonstige Untreue;4,672;0.1;0;0;1,557;1,347;794;929;45;0;0;4,460;95.5;4,626;3,001;1,625;428;9.3
521100;Untreue bei Kapitalanlagegeschäften;49;0;0;0;19;7;8;14;1;0;0;45;91.8;70;56;14;11;15.7
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;6,951;0.1;0;0;2,601;2,138;1,089;1,099;24;0;0;6,832;98.3;4,496;3,557;939;1,501;33.4
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;541;0;0;0;113;177;117;73;61;0;0;281;51.9;298;182;116;82;27.5
530000;Unterschlagung §§ 246, 247, 248a StGB;98,498;2;548;0.6;24,549;28,483;21,639;21,893;1,934;0;0;44,876;45.6;44,341;31,597;12,744;11,918;26.9
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;90,975;1.8;498;0.5;22,322;26,359;20,251;20,173;1,870;0;0;37,954;41.7;37,759;26,196;11,563;9,008;23.9
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7,523;0.1;50;0.7;2,227;2,124;1,388;1,720;64;0;0;6,922;92;6,921;5,686;1,235;3,005;43.4
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;90,799;1.8;1,581;1.7;24,873;24,613;14,586;19,484;7,243;0;0;70,437;77.6;66,234;52,097;14,137;32,919;49.7
540001;Sonstige Urkundenfälschung § 267 StGB;59,965;1.2;783;1.3;17,794;17,391;10,564;13,035;1,181;0;0;50,605;84.4;48,698;39,548;9,150;25,361;52.1
540002;Mittelbare Falschbeurkundung;1,957;0;98;5;556;530;271;577;23;0;0;1,584;80.9;1,620;1,276;344;1,127;69.6
540003;Verändern von amtlichen Ausweisen;400;0;0;0;91;91;54;155;9;0;0;377;94.3;381;316;65;288;75.6
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;689;0;12;1.7;291;193;92;104;9;0;0;521;75.6;593;430;163;173;29.2
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;302;0;0;0;89;61;69;58;25;0;0;251;83.1;276;188;88;114;41.3
540006;Verschaffen von falschen amtlichen Ausweisen;2,332;0;0;0;874;590;253;578;37;0;0;2,204;94.5;2,281;2,016;265;1,891;82.9
540007;Fälschung von Gesundheitszeugnissen;1,052;0;0;0;206;317;137;344;48;0;0;909;86.4;960;612;348;302;31.5
540008;Ausstellen unrichtiger Gesundheitszeugnisse;1,693;0;0;0;381;398;275;616;23;0;0;1,559;92.1;767;502;265;42;5.5
540009;Gebrauch unrichtiger Gesundheitszeugnisse;4,541;0.1;0;0;1,098;1,138;614;1,679;12;0;0;4,493;98.9;4,254;2,449;1,805;945;22.2
540010;Missbrauch von Ausweispapieren;2,553;0.1;61;2.4;517;631;427;890;88;0;0;2,181;85.4;2,291;1,778;513;1,719;75
541000;Fälschung technischer Aufzeichnungen § 268 StGB;365;0;11;3;169;107;36;45;8;0;0;325;89;360;320;40;186;51.7
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;76;0;1;1.3;42;22;8;2;2;0;0;74;97.4;85;81;4;46;54.1
541079;Sonstige Fälschung technischer Aufzeichnungen;289;0;10;3.5;127;85;28;43;6;0;0;251;86.9;278;242;36;141;50.7
542000;Fälschung zur Erlangung von Betäubungsmitteln;1,560;0;227;14.6;323;436;444;346;11;0;0;1,063;68.1;723;574;149;82;11.3
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;13,390;0.3;389;2.9;2,484;2,730;1,350;1,057;5,769;0;0;4,365;32.6;3,999;2,921;1,078;1,233;30.8
543010;Fälschung beweiserheblicher Daten § 269 StGB;12,844;0.3;364;2.8;2,390;2,546;1,268;993;5,647;0;0;4,180;32.5;3,839;2,808;1,031;1,191;31
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;546;0;25;4.6;94;184;82;64;122;0;0;185;33.9;175;121;54;45;25.7
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;7,208;0.1;751;10.4;1,337;1,967;1,588;2,212;104;0;0;4,032;55.9;3,799;3,126;673;1,287;33.9
550010;Gewerbs- oder bandenmäßige Geldfälschung §§ 146 Abs. 2, 151, 152 StGB;38;0;4;10.5;10;11;7;10;0;0;0;35;92.1;47;42;5;23;48.9
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149, 151, 152 StGB;1,178;0;51;4.3;375;338;237;222;6;0;0;1,028;87.3;957;851;106;309;32.3
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3, 151, 152 StGB;1,108;0;51;4.6;373;327;219;184;5;0;0;996;89.9;937;838;99;300;32
551020;Wertzeichenfälschung §§ 148, 152 StGB;12;0;0;0;1;1;6;3;1;0;0;12;100;13;6;7;3;23.1
551030;Vorbereitung der Fälschung von Geld und Wertzeichen §§ 149, 151, 152 StGB;58;0;0;0;1;10;12;35;0;0;0;20;34.5;7;7;0;6;85.7
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147, 151, 152 StGB;4,540;0.1;615;13.5;895;1,490;1,194;937;24;0;0;2,871;63.2;2,780;2,222;558;932;33.5
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3, 151, 152 StGB;3,554;0.1;413;11.6;700;1,148;884;798;24;0;0;1,885;53;1,767;1,472;295;606;34.3
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147, 151, 152 StGB;986;0;202;20.5;195;342;310;139;0;0;0;986;100;1,039;774;265;334;32.1
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;1,452;0;81;5.6;57;128;150;1,043;74;0;0;98;6.7;71;59;12;39;54.9
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;952;0;44;4.6;37;79;84;697;55;0;0;47;4.9;30;25;5;18;60
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;146;0;34;23.3;16;26;17;78;9;0;0;17;11.6;18;14;4;9;50
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;806;0;10;1.2;21;53;67;619;46;0;0;30;3.7;12;11;1;9;75
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;500;0;37;7.4;20;49;66;346;19;0;0;51;10.2;47;40;7;26;55.3
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;117;0;18;15.4;11;22;29;43;12;0;0;19;16.2;22;18;4;9;40.9
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;383;0;19;5;9;27;37;303;7;0;0;32;8.4;25;22;3;17;68
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;2,726;0.1;16;0.6;972;746;409;596;3;0;0;2,722;99.9;2,962;2,383;579;739;24.9
561000;Bankrott § 283 StGB;2,026;0;14;0.7;684;543;296;500;3;0;0;2,021;99.8;2,460;1,975;485;627;25.5
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;10;0;0;0;1;2;2;5;0;0;0;10;100;47;41;6;11;23.4
563000;Verletzung der Buchführungspflicht § 283b StGB;634;0;0;0;267;186;99;82;0;0;0;636;100.3;781;658;123;183;23.4
564000;Gläubigerbegünstigung § 283c StGB;32;0;2;6.3;14;7;6;5;0;0;0;32;100;37;31;6;7;18.9
565000;Schuldnerbegünstigung § 283d StGB;24;0;0;0;6;8;6;4;0;0;0;23;95.8;31;21;10;7;22.6
600000;Sonstige Straftatbestände (StGB);1,115,732;22.1;24,028;2.2;302,206;318,092;212,547;263,956;18,931;143;1,125;600,696;53.8;491,093;366,740;124,353;111,650;22.7
610000;Erpressung § 253 StGB;11,899;0.2;8,287;69.6;2,181;2,651;1,674;3,679;1,714;21;2;4,701;39.5;5,262;4,361;901;1,840;35
610001;Schutzgelderpressung;71;0;31;43.7;11;29;9;19;3;4;0;56;78.9;82;81;1;40;48.8
610079;Sonstige Erpressung;7,905;0.2;5,096;64.5;1,629;1,855;1,220;2,195;1,006;16;2;4,118;52.1;4,704;3,909;795;1,614;34.3
611000;Erpressung auf sexueller Grundlage;3,923;0.1;3,160;80.6;541;767;445;1,465;705;1;0;527;13.4;494;386;108;195;39.5
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130a-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;158,326;3.1;247;0.2;37,971;44,696;31,418;43,595;646;109;31;139,005;87.8;121,077;95,896;25,181;30,516;25.2
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;2,818;0.1;0;0;764;808;485;668;93;56;4;2,268;80.5;2,165;1,934;231;488;22.5
620002;Bildung bewaffneter Gruppen § 127 StGB;5;0;0;0;1;0;3;1;0;0;0;5;100;26;26;0;13;50
620003;Bildung krimineller Vereinigungen;26;0;0;0;5;10;6;5;0;0;1;22;84.6;66;56;10;19;28.8
620004;Anleitung zu Straftaten;43;0;0;0;10;8;8;14;3;1;0;33;76.7;34;28;6;7;20.6
620005;Amtsanmaßung;1,742;0;0;0;558;437;309;300;138;0;1;816;46.8;869;758;111;107;12.3
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;750;0;0;0;250;153;107;192;48;0;0;617;82.3;514;433;81;56;10.9
620007;Verwahrungsbruch;139;0;0;0;34;39;14;50;2;0;0;105;75.5;111;94;17;21;18.9
620008;Verletzung amtlicher Bekanntmachungen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
620009;Verstrickungsbruch, Siegelbruch;956;0;14;1.5;224;252;180;297;3;1;0;560;58.6;617;517;100;217;35.2
620010;Nichtanzeige geplanter Straftaten;24;0;0;0;9;4;8;3;0;0;0;24;100;31;20;11;4;12.9
620011;Belohnung und Billigung von Straftaten;146;0;0;0;43;39;30;28;6;0;0;133;91.1;128;106;22;10;7.8
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;12,277;0.2;0;0;2,679;3,360;2,109;4,051;78;2;2;7,697;62.7;7,054;5,391;1,663;1,443;20.5
620014;Verstoß gegen Weisung während Führungsaufsicht;3,684;0.1;0;0;858;1,436;803;548;39;2;1;3,679;99.9;2,193;2,136;57;415;18.9
